order_id,customer_id,product_id,order_date,quantity,sales,discount,profit
O106217,C3514,P1294,2025-03-31,5,2194.41,115.5,146.47
O106218,C4325,P1084,2025-01-25,1,26020.27,2891.14,4286.42
O106219,C5987,P1242,2024-12-12,3,993.43,248.36,112.58
O106220,C3220,P1086,2024-03-08,2,13354.81,2356.73,1649.94
O106221,C2636,P1146,2024-10-05,3,42179.54,10544.89,5535.79
O106222,C5875,P1036,2025-03-07,3,168426.78,18714.09,19300.65
O106223,C5989,P1270,2025-04-23,1,825.92,43.47,84.61
O106224,C4905,P1063,2024-11-04,1,37250.82,0.0,5230.59
O106225,C4981,P1211,2025-11-03,2,944.6,49.72,-67.58
O106226,C3048,P1116,2024-06-19,1,19442.12,2160.24,3843.3
O106227,C3707,P1049,2025-01-30,1,30047.32,3338.59,4733.16
O106228,C2776,P1011,2025-05-11,2,123747.49,6513.03,17997.5
O106229,C4119,P1041,2024-05-30,1,10592.51,1176.95,718.33
O106230,C5129,P1152,2024-12-08,2,31486.98,5556.52,4836.11
O106231,C2878,P1056,2024-03-17,2,23358.2,2595.36,3552.61
O106232,C3688,P1056,2024-12-23,3,38930.34,0.0,5472.02
O106233,C4882,P1286,2025-04-22,2,50691.2,5632.36,8380.04
O106234,C2048,P1166,2025-12-07,1,18798.34,3317.36,1770.95
O106235,C4074,P1020,2024-01-22,1,42838.85,10709.71,4194.16
O106236,C4885,P1041,2024-08-17,1,11769.46,0.0,1306.41
O106237,C1271,P1158,2024-08-11,1,15210.5,800.55,2546.09
O106238,C2278,P1078,2025-12-25,3,74290.41,0.0,9852.32
O106239,C1134,P1066,2025-09-24,2,20939.68,0.0,2926.43
O106240,C1036,P1238,2025-09-04,3,3409.13,378.79,480.4
O106241,C3380,P1140,2025-09-17,1,5653.84,628.2,782.17
O106242,C4521,P1299,2024-04-27,1,22049.64,0.0,3289.39
O106243,C2921,P1202,2024-05-25,1,213.17,37.62,15.33
O106244,C4129,P1105,2024-09-13,2,5027.36,558.6,457.93
O106245,C1962,P1243,2025-05-08,2,930.92,49.0,140.23
O106246,C5177,P1142,2024-08-17,1,25590.33,0.0,-1272.03
O106247,C2825,P1223,2025-08-12,1,935.91,0.0,70.53
O106248,C4549,P1133,2025-06-17,1,10114.62,0.0,-798.47
O106249,C1659,P1001,2025-05-30,3,211005.76,23445.08,19368.54
O106250,C5093,P1108,2024-07-13,2,6158.37,1539.59,749.96
O106251,C3601,P1064,2025-01-16,2,42706.83,2247.73,4218.06
O106252,C5856,P1078,2024-07-23,2,47050.59,2476.35,6828.84
O106253,C3034,P1118,2025-03-24,2,25150.4,0.0,3025.62
O106254,C5371,P1193,2025-06-21,2,51688.76,0.0,6737.71
O106255,C3066,P1247,2024-11-22,5,337.77,17.78,33.6
O106256,C1555,P1071,2025-07-20,1,15227.75,0.0,1802.13
O106257,C4464,P1178,2024-07-30,3,40542.48,0.0,7434.69
O106258,C1923,P1135,2025-06-20,1,33254.28,3694.92,7286.86
O106259,C4995,P1018,2024-05-31,2,156792.08,0.0,14750.53
O106260,C2688,P1119,2024-12-28,2,43254.22,4806.02,6942.55
O106261,C4795,P1216,2025-09-28,1,413.41,45.93,48.47
O106262,C3402,P1225,2025-06-26,1,474.05,0.0,49.5
O106263,C3699,P1231,2024-12-18,3,2375.81,419.26,-84.65
O106264,C4695,P1246,2025-03-07,2,318.74,16.78,23.92
O106265,C4351,P1157,2025-04-13,5,68587.05,3609.84,6793.27
O106266,C4347,P1007,2025-09-17,4,361392.12,0.0,38758.16
O106267,C4322,P1111,2024-08-09,2,6057.54,318.82,562.46
O106268,C3953,P1170,2025-05-31,3,62200.71,6911.19,9716.99
O106269,C5035,P1079,2025-11-15,2,57776.69,10195.89,3763.4
O106270,C2530,P1035,2025-03-23,1,74309.9,3911.05,12453.44
O106271,C1914,P1111,2025-06-06,1,2709.95,478.23,343.27
O106272,C4699,P1027,2025-03-27,3,211296.33,23477.37,23375.51
O106273,C3709,P1242,2025-11-12,1,413.93,0.0,35.62
O106274,C5494,P1102,2024-08-01,2,10599.5,0.0,962.3
O106275,C5832,P1179,2025-11-16,1,30103.73,3344.86,4688.11
O106276,C5338,P1022,2025-03-07,1,52747.68,0.0,5841.41
O106277,C3755,P1142,2025-03-22,1,24310.81,1279.52,3823.05
O106278,C4788,P1279,2025-12-12,1,2636.84,138.78,325.1
O106279,C2687,P1076,2024-02-16,2,81024.76,0.0,11363.26
O106280,C1078,P1208,2025-11-21,2,399.02,21.0,37.15
O106281,C4904,P1107,2025-11-20,1,8382.78,1479.31,1119.23
O106282,C4907,P1194,2024-03-29,2,32331.64,1701.67,7085.88
O106283,C1041,P1295,2025-04-09,1,14130.6,3532.65,2461.15
O106284,C5316,P1051,2024-10-14,1,34900.81,6158.97,4691.08
O106285,C5404,P1038,2024-06-10,2,77798.82,0.0,11469.07
O106286,C2626,P1256,2024-06-14,4,448.7,23.62,47.16
O106287,C1091,P1153,2024-01-01,1,20631.31,1085.86,3824.03
O106288,C5382,P1079,2025-07-17,2,67972.58,0.0,7729.28
O106289,C1373,P1174,2024-07-22,5,40431.45,0.0,6284.67
O106290,C2167,P1080,2025-02-12,4,67861.2,3571.64,9050.41
O106291,C3725,P1135,2024-10-28,1,33254.28,3694.92,7219.38
O106292,C5089,P1268,2025-10-09,1,477.58,25.14,-25.5
O106293,C4909,P1107,2024-04-12,1,9368.99,493.1,1076.97
O106294,C4432,P1188,2024-04-03,2,15415.02,1712.78,3211.56
O106295,C5141,P1277,2025-06-14,3,5399.85,952.92,513.71
O106296,C4453,P1201,2025-03-29,3,1249.8,138.87,79.49
O106297,C4219,P1120,2025-02-20,3,41458.41,0.0,-4784.04
O106298,C1842,P1292,2024-12-19,1,2747.69,144.62,207.63
O106299,C3203,P1134,2025-01-25,2,45583.29,5064.81,6303.8
O106300,C3261,P1120,2025-03-03,2,27638.94,0.0,5389.9
O106301,C1101,P1189,2025-11-12,2,44952.98,0.0,5296.85
O106302,C3034,P1083,2025-08-18,1,41804.26,4644.92,5447.47
O106303,C2141,P1147,2025-10-26,3,53021.05,9356.66,7384.82
O106304,C1461,P1080,2025-09-08,1,17858.21,0.0,1996.05
O106305,C3746,P1019,2024-06-12,1,51847.67,0.0,5188.37
O106306,C2190,P1060,2024-01-01,5,52153.53,2744.92,4154.32
O106307,C1958,P1207,2025-02-05,3,1768.42,312.08,195.09
O106308,C4924,P1252,2025-09-15,1,296.47,52.32,35.24
O106309,C5051,P1061,2024-10-31,1,36310.4,0.0,3927.41
O106310,C4330,P1087,2025-12-16,1,1538.68,0.0,183.28
O106311,C1953,P1047,2024-07-05,3,94595.85,10510.65,13398.18
O106312,C4193,P1035,2025-07-13,2,148619.8,7822.1,14953.77
O106313,C4583,P1059,2024-03-25,1,50958.47,0.0,4276.43
O106314,C2172,P1233,2024-05-23,2,2542.67,133.83,487.07
O106315,C1673,P1229,2025-10-25,1,780.17,0.0,59.75
O106316,C3169,P1289,2024-08-04,2,20670.58,0.0,3488.89
O106317,C3122,P1007,2025-11-22,1,81313.23,9034.8,15092.51
O106318,C1765,P1230,2024-03-13,3,1405.28,73.96,255.56
O106319,C1963,P1176,2025-10-20,1,19198.78,0.0,2967.48
O106320,C3503,P1100,2025-12-23,2,6481.96,341.16,822.41
O106321,C3650,P1051,2025-12-23,2,73907.6,8211.96,7824.27
O106322,C3703,P1052,2024-10-29,1,31870.75,0.0,2848.82
O106323,C5926,P1153,2024-11-27,4,82525.25,4343.43,14588.03
O106324,C1208,P1237,2025-10-20,2,2753.26,0.0,368.99
O106325,C4923,P1040,2024-04-13,2,99358.56,5229.4,14493.27
O106326,C2776,P1199,2025-07-15,2,743.29,131.17,89.83
O106327,C4784,P1048,2024-03-08,3,45591.73,8045.6,6179.35
O106328,C4700,P1060,2024-09-15,1,9881.72,1097.97,1424.4
O106329,C4124,P1009,2025-07-25,2,53069.21,9365.15,8243.85
O106330,C4187,P1285,2024-07-08,3,95863.14,5045.43,14720.77
O106331,C4343,P1092,2024-03-04,1,5616.34,295.6,563.59
O106332,C4764,P1178,2024-11-28,2,25676.9,1351.42,3562.31
O106333,C1668,P1046,2025-04-21,3,123194.87,6483.94,12876.72
O106334,C2815,P1178,2024-09-01,2,27028.32,0.0,3841.96
O106335,C5200,P1210,2025-04-26,1,736.49,38.76,73.88
O106336,C3758,P1119,2025-02-10,1,24030.12,0.0,3283.66
O106337,C1687,P1174,2025-05-20,1,8086.29,0.0,1084.76
O106338,C5810,P1062,2024-01-22,3,146603.46,7715.97,14841.88
O106339,C5949,P1133,2024-05-15,5,50573.1,0.0,9133.51
O106340,C3575,P1176,2025-03-30,2,36477.68,1919.88,4752.33
O106341,C3679,P1027,2024-10-22,4,297380.02,15651.58,26429.78
O106342,C2490,P1127,2025-10-09,2,16927.92,1880.88,2296.97
O106343,C3595,P1115,2024-07-17,1,19864.72,1045.51,2951.55
O106344,C5851,P1050,2024-06-13,1,46502.44,2447.5,6400.2
O106345,C2280,P1028,2024-01-24,2,121238.2,21394.98,10808.08
O106346,C2553,P1006,2024-09-08,2,164699.19,18299.91,28219.18
O106347,C5484,P1109,2024-02-18,3,10441.28,1842.58,1822.73
O106348,C2930,P1266,2025-10-27,1,1568.89,82.57,173.99
O106349,C5868,P1216,2025-01-01,3,1309.12,68.9,102.86
O106350,C2760,P1280,2025-05-23,3,2109.1,234.34,203.12
O106351,C1029,P1154,2025-03-18,4,99441.79,11049.09,18540.39
O106352,C5772,P1031,2024-01-10,3,73093.99,18273.5,6099.99
O106353,C2190,P1149,2025-02-23,1,32685.46,1720.29,5757.72
O106354,C4498,P1089,2024-10-26,3,28238.19,3137.58,1357.73
O106355,C1249,P1186,2025-08-14,2,59087.52,6565.28,9505.06
O106356,C4766,P1218,2024-03-29,4,5593.8,0.0,753.87
O106357,C2109,P1284,2024-11-14,3,1388.58,0.0,166.55
O106358,C4998,P1194,2024-06-21,1,17016.65,0.0,2554.03
O106359,C5841,P1181,2024-09-19,4,185827.12,0.0,33172.03
O106360,C1241,P1120,2025-07-14,2,22111.15,5527.79,3204.82
O106361,C2854,P1059,2024-03-09,1,45862.62,5095.85,6596.34
O106362,C4595,P1097,2024-03-04,1,560.71,0.0,45.32
O106363,C5984,P1173,2025-07-27,1,3936.2,437.36,794.32
O106364,C2826,P1297,2024-08-30,4,1379.4,0.0,149.56
O106365,C5980,P1181,2024-02-07,3,132401.82,6968.52,26590.36
O106366,C5488,P1034,2024-04-26,2,69051.41,3634.28,6319.63
O106367,C4611,P1035,2024-03-05,1,62576.76,15644.19,3283.19
O106368,C2916,P1247,2025-07-15,2,135.11,7.11,7.53
O106369,C3698,P1253,2025-07-31,3,861.84,95.76,84.58
O106370,C4618,P1116,2024-10-10,1,19442.12,2160.24,3210.06
O106371,C4454,P1090,2025-01-09,1,7930.81,1399.56,782.35
O106372,C2476,P1004,2024-12-17,4,125414.57,13934.95,7471.43
O106373,C3802,P1242,2024-10-23,1,393.23,20.7,32.73
O106374,C5170,P1240,2024-04-09,3,474.07,118.52,39.09
O106375,C3367,P1195,2024-04-04,1,26723.85,0.0,2934.03
O106376,C3854,P1293,2025-10-24,2,30205.87,7551.47,4963.07
O106377,C2659,P1058,2024-06-17,1,48771.81,8606.79,4476.2
O106378,C1803,P1249,2025-09-25,1,36.81,0.0,3.19
O106379,C1346,P1291,2025-07-04,3,27516.03,0.0,4857.89
O106380,C3037,P1187,2025-07-29,5,219755.97,24417.33,33432.51
O106381,C4189,P1198,2024-06-14,2,386.78,20.36,45.81
O106382,C4817,P1224,2025-08-30,1,649.6,34.19,62.55
O106383,C1436,P1106,2025-01-24,3,19562.79,0.0,1892.05
O106384,C2615,P1084,2025-12-27,2,46258.26,11564.56,4405.78
O106385,C5038,P1197,2025-11-13,2,1063.24,118.14,136.67
O106386,C1573,P1084,2025-01-28,1,27465.84,1445.57,4144.11
O106387,C5973,P1230,2025-01-16,1,468.43,24.65,67.13
O106388,C4193,P1258,2025-09-25,3,1385.07,72.9,73.18
O106389,C5695,P1155,2025-02-14,1,20363.99,1071.79,1913.32
O106390,C4670,P1178,2025-10-01,1,13514.16,0.0,2361.08
O106391,C5826,P1028,2025-09-12,1,64184.93,7131.66,4868.52
O106392,C4352,P1135,2024-12-16,2,62813.64,11084.76,8072.85
O106393,C2361,P1299,2025-12-20,2,44099.28,0.0,6071.66
O106394,C4998,P1190,2024-05-08,1,35025.61,0.0,3976.85
O106395,C2137,P1024,2024-10-28,1,94920.98,4995.84,13472.28
O106396,C3848,P1115,2025-02-18,1,17773.7,3136.53,2262.37
O106397,C2873,P1211,2025-08-29,1,447.44,49.72,68.24
O106398,C4990,P1271,2025-07-27,1,287.91,15.15,28.26
O106399,C4814,P1220,2024-03-04,1,1332.05,70.11,169.43
O106400,C5317,P1088,2025-05-04,3,16473.66,0.0,2034.24
O106401,C2246,P1075,2024-06-15,5,156685.5,17409.5,15977.52
O106402,C5989,P1049,2025-06-07,1,30047.32,3338.59,4238.19
O106403,C5022,P1211,2025-09-03,1,497.16,0.0,46.79
O106404,C2947,P1055,2024-05-17,1,43630.53,7699.51,6451.77
O106405,C1647,P1196,2024-09-14,1,21060.67,1108.46,3390.56
O106406,C2759,P1278,2024-03-17,2,2008.12,354.38,242.96
O106407,C1547,P1201,2024-04-09,2,786.91,138.87,65.45
O106408,C4102,P1093,2024-08-12,2,10150.4,1127.82,1751.54
O106409,C1575,P1069,2024-05-14,4,117969.66,20818.18,4218.06
O106410,C3152,P1294,2025-01-30,1,438.88,23.1,60.57
O106411,C4364,P1040,2024-06-16,3,133349.65,23532.29,10948.86
O106412,C3269,P1013,2024-06-05,2,93179.47,10353.27,16240.25
O106413,C5404,P1153,2025-11-22,2,39090.91,4343.43,5844.28
O106414,C2217,P1015,2024-05-20,1,108582.54,0.0,17345.58
O106415,C3637,P1245,2025-05-01,1,309.66,34.41,27.21
O106416,C5550,P1247,2025-12-20,2,142.22,0.0,19.05
O106417,C2779,P1041,2025-11-14,1,11180.99,588.47,1827.82
O106418,C3355,P1122,2025-07-05,3,58989.18,0.0,10566.15
O106419,C5651,P1281,2025-09-26,5,6412.88,337.52,732.95
O106420,C3502,P1212,2024-09-19,3,729.22,81.02,67.32
O106421,C5319,P1038,2025-11-07,2,73908.88,3889.94,9123.23
O106422,C5698,P1178,2024-03-30,4,51353.81,2702.83,9878.03
O106423,C2285,P1163,2024-10-14,3,80730.15,4248.96,14575.57
O106424,C4923,P1207,2024-04-19,2,1387.0,0.0,160.54
O106425,C4303,P1267,2025-03-21,2,4558.87,804.51,253.12
O106426,C5945,P1158,2024-10-16,4,60841.99,3202.21,11473.29
O106427,C3955,P1285,2025-08-17,1,33636.19,0.0,1911.65
O106428,C4958,P1211,2024-06-02,2,894.89,99.43,72.46
O106429,C2738,P1017,2024-07-17,1,83462.23,9273.58,11675.32
O106430,C4055,P1171,2024-01-18,1,15666.91,824.57,3023.63
O106431,C4898,P1121,2024-05-28,3,70803.18,3726.48,13942.0
O106432,C5844,P1121,2025-08-12,1,23601.06,1242.16,5196.3
O106433,C2270,P1210,2024-06-21,1,775.25,0.0,81.15
O106434,C1409,P1210,2024-07-09,1,775.25,0.0,68.05
O106435,C5887,P1122,2024-03-26,1,19663.06,0.0,-1417.93
O106436,C4038,P1037,2025-09-20,1,40766.91,2145.63,5492.58
O106437,C1091,P1029,2024-12-11,1,63438.73,0.0,6588.58
O106438,C3610,P1081,2025-11-17,2,62276.24,0.0,8037.69
O106439,C5675,P1225,2024-05-05,1,450.35,23.7,29.79
O106440,C5934,P1057,2024-12-19,1,50837.92,2675.68,11216.85
O106441,C2651,P1258,2025-05-26,2,971.98,0.0,97.36
O106442,C4909,P1253,2024-07-03,4,1212.96,63.84,172.11
O106443,C3294,P1155,2025-07-02,2,38584.4,4287.16,5131.57
O106444,C2998,P1187,2025-04-13,2,87902.39,9766.93,11727.53
O106445,C4806,P1220,2025-07-19,2,2804.32,0.0,292.39
O106446,C2371,P1001,2025-11-23,3,234450.84,0.0,15184.1
O106447,C3139,P1143,2025-08-05,1,37144.53,0.0,6165.02
O106448,C2244,P1248,2025-07-03,4,536.18,59.58,47.03
O106449,C1717,P1283,2024-12-10,1,7437.28,391.44,1417.24
O106450,C2901,P1083,2024-04-22,1,44126.72,2322.46,4731.44
O106451,C5799,P1149,2024-07-01,2,61930.35,6881.15,8771.41
O106452,C3103,P1004,2025-08-24,2,66191.02,3483.74,9412.81
O106453,C4443,P1041,2024-03-20,1,11769.46,0.0,1175.89
O106454,C2457,P1025,2025-02-15,2,131097.1,23134.78,16910.1
O106455,C5328,P1104,2025-07-28,2,10500.24,552.64,1386.54
O106456,C4155,P1167,2024-11-30,2,42802.56,0.0,8123.68
O106457,C5754,P1096,2025-03-17,1,6065.26,1070.34,752.95
O106458,C2654,P1055,2024-05-12,1,46197.04,5133.0,5531.89
O106459,C3704,P1262,2025-08-22,1,1237.05,0.0,121.0
O106460,C1961,P1189,2025-01-28,1,20228.84,2247.65,2012.57
O106461,C1683,P1238,2024-07-03,2,2272.75,252.53,358.25
O106462,C3953,P1257,2025-06-23,1,32.8,0.0,1.92
O106463,C5011,P1261,2025-08-18,1,1885.78,99.25,148.31
O106464,C2001,P1123,2024-10-03,2,16045.92,844.52,2361.5
O106465,C4531,P1211,2025-06-06,1,472.3,24.86,67.28
O106466,C4383,P1262,2025-11-26,1,1113.34,123.7,109.66
O106467,C3406,P1229,2025-08-08,1,780.17,0.0,94.69
O106468,C4854,P1065,2024-05-03,2,51755.81,2723.99,5089.39
O106469,C3993,P1277,2024-09-25,2,4235.18,0.0,242.91
O106470,C5728,P1193,2024-01-16,1,24552.16,1292.22,3156.48
O106471,C4837,P1043,2025-08-23,1,23859.28,1255.75,3425.23
O106472,C5429,P1268,2025-01-05,1,502.72,0.0,53.31
O106473,C2818,P1239,2024-05-10,2,498.96,26.26,-14.0
O106474,C5055,P1165,2024-05-04,1,20606.9,2289.66,5350.31
O106475,C5968,P1107,2024-01-11,3,28106.96,1479.31,4824.01
O106476,C1821,P1235,2025-04-13,1,698.49,36.76,70.97
O106477,C3569,P1176,2024-08-15,2,34557.8,3839.76,-928.25
O106478,C5307,P1182,2024-11-12,1,30292.86,0.0,6631.62
O106479,C2990,P1018,2024-06-16,1,74476.24,3919.8,10960.47
O106480,C3555,P1049,2024-10-27,3,100157.73,0.0,5795.17
O106481,C4764,P1099,2024-10-19,2,1157.44,128.6,-67.36
O106482,C5126,P1276,2024-11-28,1,666.3,166.57,57.5
O106483,C2000,P1208,2024-10-17,1,210.01,0.0,23.35
O106484,C2964,P1062,2024-03-29,5,244339.1,12859.95,31544.82
O106485,C2980,P1265,2025-09-19,2,3772.06,0.0,385.43
O106486,C1765,P1236,2024-07-19,1,1174.51,0.0,79.4
O106487,C1470,P1024,2024-01-01,1,94920.98,4995.84,14598.96
O106488,C4748,P1028,2024-11-22,2,142633.18,0.0,13308.03
O106489,C5248,P1113,2024-08-10,1,10777.86,1901.98,2040.35
O106490,C5761,P1147,2025-07-11,3,49902.17,12475.54,5976.7
O106491,C5787,P1230,2024-09-20,2,887.54,98.62,49.5
O106492,C5978,P1175,2025-10-07,5,124187.35,13798.6,11903.53
O106493,C1430,P1103,2024-08-05,1,5081.74,896.78,568.77
O106494,C2991,P1203,2024-07-17,1,716.12,37.69,108.4
O106495,C1425,P1200,2024-03-06,2,1309.9,231.16,192.27
O106496,C4420,P1211,2024-04-24,3,1491.48,0.0,151.37
O106497,C5867,P1184,2024-08-10,3,23351.05,1229.0,4869.51
O106498,C1194,P1017,2024-09-23,2,176198.04,9273.58,15463.76
O106499,C3646,P1278,2024-07-07,1,1122.19,59.06,94.52
O106500,C3679,P1097,2024-09-25,1,476.6,84.11,28.81
O106501,C1820,P1244,2024-02-16,2,489.82,0.0,65.9
O106502,C5165,P1201,2024-11-26,2,925.78,0.0,59.24
O106503,C2981,P1188,2024-03-03,2,16271.41,856.39,2262.19
O106504,C3110,P1113,2025-03-22,1,10777.86,1901.98,1738.91
O106505,C5811,P1233,2024-06-21,2,2408.85,267.65,216.39
O106506,C2249,P1134,2024-11-04,3,68374.94,7597.22,8474.51
O106507,C2937,P1077,2024-12-19,2,64492.44,3394.34,-2730.63
O106508,C4868,P1030,2024-07-04,1,9799.5,515.76,468.02
O106509,C3391,P1031,2024-05-01,3,82230.74,9136.75,9050.67
O106510,C4046,P1181,2024-02-29,1,39488.26,6968.52,5209.87
O106511,C3380,P1131,2025-11-09,2,38786.78,0.0,7263.24
O106512,C2444,P1099,2025-08-09,2,1286.04,0.0,125.96
O106513,C1816,P1151,2024-01-31,3,44201.65,4911.29,6897.34
O106514,C5242,P1035,2025-06-23,1,62576.76,15644.19,7194.46
O106515,C2400,P1267,2024-11-20,2,4558.87,804.51,647.5
O106516,C5987,P1152,2025-09-16,1,16669.58,1852.18,2835.5
O106517,C1053,P1277,2024-10-04,2,4023.42,211.76,395.7
O106518,C5405,P1121,2024-05-18,2,47202.12,2484.32,7547.33
O106519,C5735,P1090,2025-07-09,5,44319.26,2332.59,4343.84
O106520,C1316,P1190,2025-09-12,1,31523.05,3502.56,5500.62
O106521,C4172,P1011,2024-01-20,1,61873.75,3256.51,7119.54
O106522,C4913,P1069,2025-10-21,2,65924.22,3469.7,4761.12
O106523,C4102,P1153,2024-09-22,1,18459.59,3257.58,3165.53
O106524,C5398,P1046,2025-09-09,1,41064.96,2161.31,4920.08
O106525,C1671,P1297,2025-03-15,5,1724.25,0.0,175.41
O106526,C5743,P1103,2024-01-28,1,5978.52,0.0,901.0
O106527,C3767,P1217,2025-11-23,2,772.42,85.82,106.93
O106528,C2729,P1276,2024-09-09,2,1415.88,249.86,178.92
O106529,C3641,P1020,2024-04-07,2,101742.26,5354.86,8748.95
O106530,C2705,P1065,2025-12-07,1,27239.9,0.0,2581.29
O106531,C3278,P1023,2024-09-11,3,86249.9,15220.57,8133.52
O106532,C1785,P1089,2025-01-28,1,8366.87,2091.72,708.78
O106533,C5209,P1173,2024-12-25,3,11152.58,1968.1,1564.28
O106534,C2960,P1236,2025-07-15,1,939.61,234.9,81.22
O106535,C3331,P1128,2024-08-05,2,31869.59,3541.07,5924.09
O106536,C5533,P1228,2024-08-13,1,561.02,62.34,74.13
O106537,C5524,P1249,2025-11-18,1,36.81,0.0,5.57
O106538,C4933,P1119,2024-11-22,2,38448.19,9612.05,6277.84
O106539,C1159,P1102,2024-05-05,1,4769.78,529.98,499.3
O106540,C5520,P1244,2024-10-06,1,244.91,0.0,41.91
O106541,C1949,P1072,2024-10-24,1,6585.34,1162.12,1062.55
O106542,C3192,P1225,2025-08-04,2,948.1,0.0,172.58
O106543,C5508,P1197,2024-03-28,3,1594.86,177.21,124.1
O106544,C1488,P1086,2024-04-19,1,7855.77,0.0,-219.41
O106545,C1674,P1060,2025-03-13,2,19763.44,2195.94,2793.75
O106546,C3906,P1187,2024-12-01,2,78135.46,19533.86,15031.66
O106547,C3333,P1207,2024-02-11,1,658.82,34.68,55.48
O106548,C2960,P1079,2025-10-09,3,101958.87,0.0,8680.08
O106549,C5049,P1193,2024-01-08,2,46519.88,5168.88,6856.4
O106550,C5473,P1157,2025-09-22,1,12995.44,1443.94,1757.46
O106551,C5967,P1002,2025-03-30,2,158047.38,17560.82,13885.08
O106552,C1616,P1134,2025-08-17,3,75972.15,0.0,12345.57
O106553,C4411,P1076,2025-09-29,1,40512.38,0.0,5350.13
O106554,C5359,P1143,2024-03-18,1,33430.08,3714.45,4138.19
O106555,C2212,P1038,2025-03-14,1,36954.44,1944.97,4663.57
O106556,C3392,P1287,2025-02-27,1,36374.89,4041.65,-2743.9
O106557,C1038,P1023,2024-11-09,5,152205.7,16911.74,11792.37
O106558,C1679,P1238,2024-08-23,2,2272.75,252.53,250.45
O106559,C1633,P1071,2025-04-11,2,28932.72,1522.78,3321.05
O106560,C4550,P1186,2025-12-09,2,65652.8,0.0,12383.55
O106561,C4134,P1038,2025-12-22,1,31119.53,7779.88,4405.41
O106562,C1202,P1016,2025-02-25,1,47768.94,2514.16,6981.48
O106563,C4004,P1279,2024-12-16,1,2498.06,277.56,289.48
O106564,C1361,P1039,2025-10-19,2,29443.76,5195.96,4541.62
O106565,C2010,P1175,2024-05-07,1,27597.19,0.0,6107.21
O106566,C5498,P1192,2024-05-11,2,68652.34,0.0,8495.79
O106567,C3236,P1067,2024-06-30,2,53848.83,2834.15,6168.95
O106568,C4906,P1276,2025-08-26,4,3331.48,0.0,220.08
O106569,C2598,P1241,2024-05-29,1,341.2,0.0,26.77
O106570,C1567,P1015,2024-10-29,4,434330.16,0.0,33620.46
O106571,C5438,P1009,2024-04-29,2,56190.92,6243.44,9231.2
O106572,C1825,P1297,2024-12-20,3,982.82,51.73,73.57
O106573,C2760,P1034,2024-11-09,1,30891.42,5451.43,5176.61
O106574,C4524,P1142,2025-08-23,2,48621.63,2559.03,7268.67
O106575,C3980,P1231,2024-02-23,1,838.52,93.17,108.63
O106576,C5626,P1115,2024-05-25,1,19864.72,1045.51,3521.16
O106577,C5947,P1287,2025-06-19,2,76791.43,4041.65,3338.37
O106578,C1735,P1205,2024-04-28,1,527.72,93.13,41.84
O106579,C2139,P1227,2024-10-15,2,1735.5,433.88,49.66
O106580,C4222,P1297,2024-02-07,1,344.85,0.0,31.74
O106581,C1736,P1039,2025-04-01,2,31175.75,3463.97,5286.35
O106582,C3722,P1062,2025-01-29,2,102879.62,0.0,12165.47
O106583,C2871,P1031,2025-01-15,2,60911.66,0.0,6998.66
O106584,C5438,P1289,2025-05-24,2,18603.52,2067.06,2969.39
O106585,C5572,P1166,2024-08-26,3,66347.1,0.0,3662.16
O106586,C2301,P1038,2025-11-08,2,62239.06,15559.76,3474.75
O106587,C1492,P1089,2025-11-29,1,8366.87,2091.72,1013.81
O106588,C5966,P1244,2025-07-14,1,232.66,12.25,12.68
O106589,C1754,P1158,2025-10-24,2,28819.89,3202.21,4092.81
O106590,C1871,P1212,2025-03-27,1,270.08,0.0,27.92
O106591,C2270,P1147,2025-11-04,2,41585.14,0.0,7625.44
O106592,C2713,P1147,2025-01-06,1,20792.57,0.0,4255.11
O106593,C1743,P1266,2025-07-31,1,1651.46,0.0,208.2
O106594,C2632,P1165,2024-11-29,1,22896.56,0.0,3547.51
O106595,C1118,P1224,2025-06-18,2,1367.58,0.0,93.27
O106596,C5003,P1294,2024-11-15,4,1847.92,0.0,315.4
O106597,C2328,P1137,2024-09-03,1,26525.56,0.0,4942.42
O106598,C5092,P1230,2025-08-11,1,443.77,49.31,30.78
O106599,C4268,P1268,2024-04-18,2,904.9,100.54,149.1
O106600,C3396,P1297,2024-09-17,4,1379.4,0.0,117.81
O106601,C5867,P1125,2025-11-12,1,6078.95,0.0,-214.7
O106602,C2947,P1035,2024-08-17,1,74309.9,3911.05,10003.46
O106603,C1898,P1271,2025-02-14,1,272.75,30.31,22.12
O106604,C3913,P1120,2025-10-13,3,41458.41,0.0,2871.07
O106605,C1703,P1023,2025-10-31,4,128529.26,6764.7,11886.7
O106606,C2410,P1075,2025-09-28,1,34819.0,0.0,6111.95
O106607,C5527,P1259,2024-05-23,3,128.04,0.0,12.61
O106608,C5456,P1098,2025-06-21,1,2076.0,0.0,360.52
O106609,C3325,P1183,2025-07-10,3,49599.63,2610.51,7043.61
O106610,C3382,P1291,2025-04-22,2,16509.62,1834.4,2169.21
O106611,C3856,P1206,2025-08-08,3,452.75,23.83,54.33
O106612,C1437,P1167,2024-09-22,3,57783.46,6420.38,10065.26
O106613,C2276,P1107,2025-07-17,1,8382.78,1479.31,1003.27
O106614,C3926,P1251,2025-07-13,2,390.22,20.54,35.66
O106615,C2627,P1227,2025-09-10,2,1952.44,216.94,43.93
O106616,C2071,P1003,2025-07-27,1,76758.91,0.0,12029.21
